Duration (in seconds),QID10,QID11,QID13,QID14,QID16,QID17,QID19,QID20,QID22,QID23,QID25,QID26,QID28,QID29,QID31,QID32,QID34,QID35,QID37,QID38,QID40,QID41,QID43,QID44,QID46,QID47,QID49,QID50,QID52,QID53,QID55,QID56,QID58,QID59,QID61,QID62,QID64,QID65,QID67,QID68,QID70,QID71,QID73,QID74,QID76,QID77,QID79,QID80,QID82,QID83,QID85,QID86,QID88,QID89,QID91,QID92,QID94,QID95,QID97,QID98,QID100,QID101,QID103,QID104,QID106,QID107,QID109,QID110,QID112,QID113,QID115,QID116,QID118,QID119,QID121,QID122,QID124,QID125,QID127,QID128,QID130,QID131,QID133,QID134,QID136,QID137,QID139,QID140,QID142,QID143,QID145,QID146,QID148,QID149,QID151,QID152,QID154,QID155,QID157,QID158,QID160,QID161,QID163,QID164,QID166,QID167,QID169,QID170,QID172,QID173,QID175,QID176,QID178,QID179,QID181,QID182,QID184,QID185,QID187,QID188,QID190,QID191,QID193,QID194,QID196,QID197,QID199,QID200,QID202,QID203,QID205,QID206,QID208,QID209,QID211,QID212,QID214,QID215,QID217,QID218,QID220,QID221,QID223,QID224,QID226,QID227,QID229,QID230,QID232,QID233,QID235,QID236,QID238,QID239,QID241,QID242,QID244,QID245,QID247,QID248,QID250,QID251,QID253,QID254,QID256,QID257,QID259,QID260,QID262,QID263,QID265,QID266,QID268,QID269,QID271,QID272,QID274,QID275,QID277,QID278,QID280,QID281,QID283,QID284,QID286,QID287,QID289,QID290,QID292,QID293,QID295,QID296,QID298,QID299,QID301,QID302,QID304,QID305,QID307,QID308,QID310,QID311,QID313,QID314,QID316,QID317,QID319,QID320,QID322,QID323,QID325,QID326,QID328,QID329,QID331,QID332,QID334,QID335,QID337,QID338,QID340,QID341,QID343,QID344,QID346,QID347,QID349,QID350,QID352,QID353,QID355,QID356,QID358,QID359,QID361,QID362,QID364,QID365,QID367,QID368,QID370,QID371,QID373,QID374,QID376,QID377,QID379,QID380,QID382,QID383,QID385,QID386,QID388,QID389,QID391,QID392,QID394,QID395,QID397,QID398,QID400,QID401,QID403,QID404,QID406,QID407,QID409,QID410,QID412,QID413,QID415,QID416,QID418,QID419,QID421,QID422,QID424,QID425,QID427,QID428,QID430,QID431,QID433,QID434,QID436,QID437,QID439,QID440,QID442,QID443,QID445,QID446,QID448,QID449,QID451,QID452,QID454,QID455,QID457,QID458,QID460,QID461,QID463,QID464,QID466,QID467,QID469,QID470,QID472,QID473,QID475,QID476,QID478,QID479,QID481,QID482,QID484,QID485,QID487,QID488,QID490,QID491,QID493,QID494,QID496,QID497,QID499,QID500,QID502,QID503,QID505,QID506,QID508,QID509,QID511,QID512,QID514,QID515,QID517,QID518,QID520,QID521,QID523,QID524,QID526,QID527,QID529,QID530,QID532,QID533,QID535,QID536,QID538,QID539,QID541,QID542,QID544,QID545,QID547,QID548,random
947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,4,,,talented,3,excellent,4,,,,,,,,,,,,,successful,4,excited,3,,,,,,,,,excited,4,fresh,4,lazy,3,hilarious,4,excited,4,,,,,,,excellent,3,comfortable,4,,,,,,,,,,,excellent,4,,,,,,,,,,,,,,,,,,,warm,4,excellent,4,clever,3,adorable,4,,,,,peaceful,3,,,,,extreme,4,,,,,clean,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43004
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,2.5,,,,,empty,2.5,,,,,adorable,4,,,,,,,excellent,1,,,,,successful,2,lazy,2,,,attractive,2,wet,1,,,,,fresh,2,lazy,1,,,cute,3,safe,1,,,,,,,,,,,,,excited,2,attractive,1,,,,,outdoor,2,cute,1,,,,,,,,,excited,2,talented,1,,,,,,,,,,,,,,,,,,,,,excited,2,,,rough,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23818
602,healthy,3,adorable,2,,,,,empty,2,,,,,,,,,,,,,,,wicked,2,,,dry,1,,,,,proud,2,,,empty,2,,,fresh,1,,,,,cute,2,warm,1,,,funny,1,,,,,excellent,2,,,attractive,3,deadly,2,illegal,2,excellent,1,,,,,,,,,,,healthy,3,,,,,,,,,,,,,,,,,hilarious,3,,,,,warm,2,,,excellent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16890
483,,,,,,,dumb,1,,,illegal,1,,,,,cute,3,,,cute,3,excellent,1,,,,,,,,,angry,2,,,,,,,rough,1,,,violent,2,,,,,,,,,,,,,comfortable,1,,,empty,3,,,,,,,,,,,,,difficult,1,hungry,2,,,,,excited,3,hilarious,1,,,warm,2,excellent,3,,,,,excellent,1,,,,,,,,,,,,,rough,1,evil,4,excellent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37301
474,gorgeous,2,cute,5,deadly,1,,,cute,5,stunning,1,,,,,,,sleepy,5,,,hungry,5,,,creepy,5,,,,,extreme,3,proud,3,,,,,,,,,,,,,,,warm,1,,,,,excellent,5,,,,,,,excited,4,,,,,excellent,5,,,weak,3,,,,,,,,,,,hilarious,3,,,,,,,,,adorable,3,,,cute,5,,,violent,5,warm,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46642
320,,,,,,,,,,,,,,,,,,,,,cute,1,,,,,,,,,excited,1,,,,,,,cute,1,rough,1,fresh,1,,,expensive,1,excited,1,,,,,funny,3,,,comfortable,1,,,,,,,deadly,1,,,,,,,,,excellent,1,,,excellent,1,,,excited,1,,,excited,1,,,excellent,3,,,,,excellent,1,,,peaceful,1,,,,,extreme,1,excellent,1,rough,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34228
677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoor,2,,,,,,,,,,,,,,,hurt,1,cute,2,outdoor,1,,,dying,1.5,,,,,,,,,wet,2,empty,2,,,,,lazy,1,,,,,warm,2,,,funny,3,lazy,3,comfortable,2,,,,,,,talented,3,,,,,shy,3,,,,,comfortable,3,,,,,deadly,1.5,,,,,,,wicked,2,clever,2,,,sexy,2,,,,,,,,,,,,,faithful,2,,,,,,,24913
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,2,,,nasty,3,cute,1,,,,,,,,,,,,,,,,,,,dry,3,,,,,,,sleepy,4,,,sleepy,3,rough,3,bitter,1.5,,,attractive,4,safe,3,comfortable,2,,,,,,,,,,,,,,,faithful,2,wet,2,,,,,,,hungry,4,,,,,,,,,,,,,,,clever,2,extreme,3,,,,,,,,,dry,3,,,,,faithful,3,attractive,4,,,wet,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45052
302,,,,,,,nasty,3,,,,,talented,3,adorable,4,rough,4,,,,,,,clean,3.5,,,dry,3,,,,,,,wet,4,,,,,,,violent,3,,,,,,,busy,4,,,,,,,excellent,3,insane,3,,,,,faithful,3,,,outdoor,4,,,,,hungry,3,,,lazy,3,,,,,,,hilarious,3,,,clever,4,,,,,,,,,,,,,,,,,,,evil,4,clear,3,crazy,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25538
334,tired,5,adorable,2,hungry,5,,,,,talented,2,,,adorable,3,rough,2,,,,,,,clever,1,creepy,3,,,,,,,,,,,,,,,,,bitter,2,,,cute,2,,,,,,,,,,,excellent,3,,,excited,5,,,,,excellent,5,,,,,,,hungry,5,,,,,,,,,talented,2,warm,3,,,,,,,,,,,,,,,warm,5,excited,3,excellent,2,,,,,,,crazy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26225
1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,3,,,wicked,3,,,,,,,,,proud,2,deadly,4,,,,,talented,2,violent,2,talented,1,,,safe,2,,,,,,,,,,,,,,,talented,2,,,,,deadly,1,,,,,crazy,2,,,,,excellent,2,talented,2,,,sexy,2,excellent,2,,,extreme,2,,,,,,,,,funny,3,creepy,1,adorable,3,,,evil,2,,,,,49122
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,3,,,hungry,3,nasty,2,,,,,talented,2,,,,,sleepy,4,cute,5,,,wicked,3,creepy,3,,,,,adorable,5,,,,,empty,4,,,,,,,,,,,,,,,,,excellent,5,comfortable,2,,,,,,,,,,,excellent,5,,,,,,,,,cute,3,healthy,5,,,,,,,,,,,tough,4,adorable,5,,,,,,,,,warm,3,,,excellent,5,,,,,,,crazy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11641
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,2,outdoor,2,,,,,cute,2.5,,,,,,,,,,,cute,3,,,wicked,2,fat,2,successful,3,,,adorable,1,,,deadly,2,,,,,,,,,,,,,warm,2,comfortable,2,,,,,,,,,empty,1,,,,,,,excellent,1,,,cute,3,,,crazy,1,,,dirty,1,excellent,2,,,,,warm,3,,,,,,,successful,3,,,,,,,,,,,,,,,,,,,excellent,2,38290
682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoor,2,successful,2,,,empty,4,stunning,2,,,,,,,sleepy,1,,,,,,,fat,2,,,lazy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,nasty,2,excellent,2,empty,2,excited,4,,,,,excellent,4,,,,,,,,,cute,4,dirty,1,,,,,excited,1,,,,,tough,2,,,sexy,3,hilarious,2,,,,,,,,,,,,,,,clear,1,excellent,4,28854
238,,,,,,,adorable,2,adorable,3,,,talented,2,,,,,shy,4,,,,,,,,,successful,1,,,,,,,,,,,,,fresh,4,,,expensive,4.5,,,safe,2.5,ugly,4,,,,,,,,,,,,,attractive,1,attractive,4,,,deadly,3,cute,4,,,,,cute,2,healthy,4,excited,4,hilarious,3,,,,,excellent,2,,,,,,,cute,3.5,,,,,,,,,,,,,,,excellent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32065
733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stunning,4,,,,,cute,5,,,,,,,,,,,,,,,,,,,,,,,excited,3,,,,,hilarious,3,,,,,ugly,2,dangerous,3,,,,,deadly,2,rough,3.5,,,,,illegal,2,,,,,,,difficult,3.5,hungry,4,,,,,,,,,excited,5,warm,4,excellent,4,,,,,successful,4,cute,4,peaceful,5,adorable,4,,,,,,,,,attractive,4,excellent,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198
572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,4,,,,,adorable,3,,,,,empty,1,excellent,2,cute,5,,,,,outdoor,4,,,,,successful,2,,,extreme,3,,,,,empty,1,sleepy,3,,,,,,,cute,1.5,,,busy,3,funny,3,excellent,1,,,,,,,,,,,attractive,2,,,,,talented,4,excellent,3,,,,,,,,,,,,,,,,,,,,,,,,,peaceful,2,violent,2,,,,,,,faithful,4,,,,,,,23294
1334,,,,,,,,,,,,,,,,,,,,,cute,3,excellent,3,,,,,,,lazy,3,adorable,2,proud,4,deadly,3,cute,3,sleepy,3,,,,,,,,,,,,,dangerous,2,excellent,3,comfortable,3,,,empty,2,,,,,,,,,,,,,excellent,3,,,,,,,,,,,,,,,,,tough,3,adorable,3,sexy,3,,,peaceful,3,violent,4,,,,,,,rough,3,evil,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39908
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,4,stunning,3,,,,,,,,,cute,3,,,,,,,dry,3.5,,,,,lazy,4,,,,,,,,,bitter,3,,,,,,,comfortable,2,,,lazy,4,,,,,insane,4,empty,3,,,,,,,,,cute,2,,,crazy,1,,,,,excited,3,,,excited,2,sexy,4,wicked,2,,,,,,,hilarious,3,,,adorable,5,,,,,,,,,,,clear,5,wet,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25364
373,gorgeous,3,,,,,,,adorable,4,,,,,,,,,,,,,hungry,4,,,,,successful,3,,,,,,,,,,,,,fresh,4,,,,,excited,4,,,,,funny,3,,,comfortable,4,,,rough,4,excited,4,talented,4,attractive,3,excellent,4,,,,,excellent,3,,,,,,,,,,,,,warm,4,wicked,3,,,,,sexy,4,hilarious,3,friendly,3,,,,,,,,,faithful,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19359
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stunning,4,talented,4,excellent,3,cute,3,sleepy,2,,,excellent,2,,,,,,,lazy,4,,,proud,2.5,,,,,,,,,bitter,2,talented,2,,,,,,,dangerous,3,,,comfortable,4,,,,,,,attractive,4,illegal,3,,,,,,,,,,,cute,4,,,,,,,,,,,,,,,deadly,4,,,,,friendly,3,,,funny,4,excited,2,,,,,,,excellent,3,,,21823
1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,3,,,hungry,3,dumb,2,empty,2,stunning,2,,,,,rough,2,shy,2,cute,2,,,,,creepy,3,,,,,adorable,2,attractive,4,,,wet,3,,,,,bitter,1,,,,,angry,2,,,dangerous,2,,,,,,,,,,,deadly,3.5,attractive,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dry,2,,,,,rough,2,,,,,crazy,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42857
402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,successful,2,adorable,3,,,,,,,,,,,,,,,,,,,,,,,excited,2,,,,,deadly,1,empty,2,excited,1,,,,,talented,1,,,,,comfortable,4,,,,,,,lazy,2,empty,1,,,,,illegal,2,excellent,3,,,,,,,,,,,,,,,,,,,,,excellent,2,,,extreme,2,,,hilarious,2,peaceful,3,violent,1,,,,,adorable,5,faithful,5,,,,,excellent,5,42133
748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hungry,1,nasty,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,1,rough,2,talented,4,,,,,attractive,2,,,,,,,excellent,3,,,lazy,1,,,excited,4,,,,,,,shy,3,,,excellent,1,,,,,,,,,hilarious,2,talented,1,,,excellent,3,clean,1,,,,,cute,3,,,violent,3,,,,,adorable,1,faithful,3,evil,1,,,,,17948
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty,2,,,,,,,,,hungry,1,clever,3,,,successful,4,excited,4,,,,,,,,,,,,,,,,,,,,,ugly,2,,,,,,,,,,,attractive,4,,,,,,,shy,3,cute,4,difficult,4,,,cute,2,,,excellent,3,talented,2,excited,3,,,excellent,4,,,adorable,5,sexy,4,,,,,successful,4,,,,,hilarious,2,,,,,excellent,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47334
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,2,cute,1,,,,,cute,3,,,talented,1,,,,,,,,,excellent,1,clean,1,fat,2,,,,,,,,,,,,,,,talented,5,,,,,,,safe,1,,,,,excellent,3,comfortable,3,,,,,excited,4,,,,,,,deadly,4,,,wicked,1,,,cute,5,dirty,3,,,,,,,warm,5,,,,,,,sexy,3,,,,,,,warm,2,,,,,,,clean,4,,,,,17726
842,,,,,successful,3,,,,,stunning,3,talented,1,difficult,3,,,shy,3,cute,4,,,,,creepy,2,,,,,adorable,2,,,,,empty,3,excited,3,,,bitter,3,,,,,,,,,,,excellent,3,,,,,,,,,,,,,,,,,cute,4,,,,,,,,,,,talented,3,excited,3,,,,,tough,3,adorable,4,,,,,,,violent,4,warm,3,,,excellent,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47203
2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,4,successful,4,,,,,,,empty,4,adorable,4,,,shy,4,,,outdoor,4,,,,,,,lazy,4,adorable,4,,,deadly,3,,,rough,3,fresh,3,,,hilarious,4,,,safe,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,4,,,hilarious,4,,,,,,,clever,4,adorable,3,sexy,4,,,,,,,,,,,adorable,4,rough,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31520
